Old	New
AIDAP1	AIDAP1
AIDAP2	AIDAP2
AIDAP3	AIDAP3
AIF1	AIF1
AIF1L	AIF1L
C9orf58	AIF1L
AIFM1	AIFM1
PDCD8	AIFM1
NAMSD	AIFM1
AUNX1	AIFM1
AIFM1P1	AIFM1P1
AIFM2	AIFM2
AMID	AIFM2
AIFM3	AIFM3
AIG1	AIG1
AIG1P1	AIG1P1
AIM2	AIM2
AIMP1	AIMP1
SCYE1	AIMP1
AIMP1P1	AIMP1P1
SCYE1P	AIMP1P1
AIMP1P2	AIMP1P2
AIMP2	AIMP2
AIP	AIP
AIPL1	AIPL1
LCA4	AIPL1
AIRE	AIRE
APECED	AIRE
AIRIM	AIRIM
C1orf109	AIRIM
AIRN	AIRN
AJAP1	AJAP1
AJM1	AJM1
C9orf172	AJM1
AJUBA	AJUBA
JUB	AJUBA
AJUBA-DT	AJUBA-DT
AK1	AK1
AK2	AK2
AK2P1	AK2P1
AK2P2	AK2P2
AK3	AK3
AK6	AK3
AK3L1	AK3
AK3P2	AK3P2
AK3P3	AK3P3
AK3P4	AK3P4
AK3P5	AK3P5
AK3P6	AK3P6
AK3P7	AK3P7
AK4	AK4
AK3L1	AK4
AK4P1	AK4P1
AK3P1	AK4P1
AK4P2	AK4P2
AK4P3	AK4P3
AK3L2	AK4P3
AK4P4	AK4P4
AK4P5	AK4P5
AK4P6	AK4P6
AK5	AK5
AK6	AK6
AK6P1	AK6P1
AK6P2	AK6P2
AK7	AK7
AK8	AK8
C9orf98	AK8
AK9	AK9
C6orf224	AK9
AKD2	AK9
C6orf199	AK9
AKD1	AK9
AKAIN1	AKAIN1
C18orf42	AKAIN1
AKAP1	AKAP1
PRKA1	AKAP1
AKAP1-DT	AKAP1-DT
AKAP2	AKAP2
PRKA2	AKAP2
AKAP3	AKAP3
AKAP4	AKAP4
AKAP5	AKAP5
AKAP6	AKAP6
AKAP7	AKAP7
AKAP8	AKAP8
AKAP8L	AKAP8L
AKAP8P1	AKAP8P1
AKAP9	AKAP9
AKAP10	AKAP10
AKAP11	AKAP11
AKAP12	AKAP12
AKAP13	AKAP13
LBC	AKAP13
AKAP13-AS1	AKAP13-AS1
AKAP14	AKAP14
AKAP17A	AKAP17A
CXYorf3	AKAP17A
SFRS17A	AKAP17A
AKAP17BP	AKAP17BP
AKAP16B	AKAP17BP
AKAP16BP	AKAP17BP
AKIP1	AKIP1
C11orf17	AKIP1
AKIRIN1	AKIRIN1
C1orf108	AKIRIN1
AKIRIN1P1	AKIRIN1P1
AKIRIN1P2	AKIRIN1P2
AKIRIN2	AKIRIN2
C6orf166	AKIRIN2
AKIRIN2P1	AKIRIN2P1
AKNA	AKNA
AKNAD1	AKNAD1
C1orf62	AKNAD1
AKR1A1	AKR1A1
AKR1B1	AKR1B1
ALDR1	AKR1B1
AKR1B1P1	AKR1B1P1
ALDRL1	AKR1B1P1
AKR1B1P2	AKR1B1P2
ALDRP	AKR1B1P2
AKR1B1P3	AKR1B1P3
ALDRL3	AKR1B1P3
AKR1B1P4	AKR1B1P4
ALDRL4	AKR1B1P4
AKR1B1P5	AKR1B1P5
AKR1B1P	AKR1B1P5
AKR1B1P6	AKR1B1P6
AKR1B1P7	AKR1B1P7
AKR1B1P8	AKR1B1P8
AKR1B10	AKR1B10
AKR1B11	AKR1B10
AKR1B10P1	AKR1B10P1
AKR1B10P2	AKR1B10P2
AKR1B15	AKR1B15
AKR1C1	AKR1C1
DDH1	AKR1C1
AKR1C2	AKR1C2
DDH2	AKR1C2
TDD	AKR1C2
AKR1C3	AKR1C3
HSD17B5	AKR1C3
AKR1C4	AKR1C4
CHDR	AKR1C4
AKR1C5P	AKR1C5P
AKR1C6P	AKR1C6P
AKR1C7P	AKR1C7P
AKR1C8	AKR1C8
AKR1CL1	AKR1C8
AKR1C8P	AKR1C8
AKR1D1	AKR1D1
SRD5B1	AKR1D1
AKR1D1P1	AKR1D1P1
SRD5BP1	AKR1D1P1
AKR1D1P	AKR1D1P1
AKR1E2	AKR1E2
AKRDC1	AKR1E2
AKR1CL2	AKR1E2
AKR7A2	AKR7A2
AKR7A2P1	AKR7A2P1
AKR7A2P2	AKR7A2P2
AKR7A3	AKR7A3
AKR7L	AKR7L
AKT1	AKT1
AKT1S1	AKT1S1
AKT2	AKT2
AKT3	AKT3
AKT3-IT1	AKT3-IT1
AKTIP	AKTIP
FTS	AKTIP
AKTIPP1	AKTIPP1
AKTIPP2	AKTIPP2
AKTIPP3	AKTIPP3
ALAD	ALAD
ALAS1	ALAS1
ALAS3	ALAS1
ALAS	ALAS1
ALAS2	ALAS2
ASB	ALAS2
ALB	ALB
ALCAM	ALCAM
ALDH1A1	ALDH1A1
PUMB1	ALDH1A1
ALDH1	ALDH1A1
ALDH1A2	ALDH1A2
ALDH1A2-AS1	ALDH1A2-AS1
ALDH1A3	ALDH1A3
ALDH6	ALDH1A3
ALDH1A3-AS1	ALDH1A3-AS1
ALDH1B1	ALDH1B1
ALDH5	ALDH1B1
ALDH1L1	ALDH1L1
FTHFD	ALDH1L1
ALDH1L1-AS1	ALDH1L1-AS1
ALDH1L1-AS2	ALDH1L1-AS2
ALDH1L2	ALDH1L2
ALDH2	ALDH2
ALDH3A1	ALDH3A1
ALDH3	ALDH3A1
ALDH3A2	ALDH3A2
SLS	ALDH3A2
ALDH10	ALDH3A2
ALDH3B1	ALDH3B1
ALDH7	ALDH3B1
ALDH3B2	ALDH3B2
ALDH8	ALDH3B2
ALDH4A1	ALDH4A1
ALDH4	ALDH4A1
ALDH5A1	ALDH5A1
ALDH6A1	ALDH6A1
MMSDH	ALDH6A1
ALDH7A1	ALDH7A1
ATQ1	ALDH7A1
ALDH7A1P1	ALDH7A1P1
ATQL1	ALDH7A1P1
ALDH7A1P2	ALDH7A1P2
ATQL2	ALDH7A1P2
ALDH7A1P3	ALDH7A1P3
ATQL3	ALDH7A1P3
ALDH7A1P4	ALDH7A1P4
ATQL4	ALDH7A1P4
ALDH8A1	ALDH8A1
ALDH9A1	ALDH9A1
ALDH7	ALDH9A1
ALDH4	ALDH9A1
ALDH9	ALDH9A1
ALDH16A1	ALDH16A1
ALDH18A1	ALDH18A1
GSAS	ALDH18A1
PYCS	ALDH18A1
SPG9	ALDH18A1
ALDOA	ALDOA
ALDOAP1	ALDOAP1
ALDOAP2	ALDOAP2
ALDOB	ALDOB
ALDOC	ALDOC
ALG1	ALG1
ALG1L1P	ALG1L1P
ALG1L	ALG1L1P
ALG1L2	ALG1L2
ALG1L3P	ALG1L3P
ALG1L5P	ALG1L5P
ALG1L6P	ALG1L6P
ALG1L7P	ALG1L7P
ALG1L8P	ALG1L8P
ALG1L9P	ALG1L9P
ALG1L10P	ALG1L10P
ALG1L11P	ALG1L11P
ALG1L12P	ALG1L12P
ALG1L13P	ALG1L13P
ALG1L14P	ALG1L14P
ALG1L15P	ALG1L15P
ALG2	ALG2
ALG3	ALG3
ALG3P1	ALG3P1
ALG5	ALG5
ALG6	ALG6
ALG8	ALG8
ALG9	ALG9
DIBD1	ALG9
ALG9-IT1	ALG9-IT1
ALG10	ALG10
ALG10B	ALG10B
ALG11	ALG11
ALG12	ALG12
ALG13	ALG13
GLT28D1	ALG13
CXorf45	ALG13
ALG13-AS1	ALG13-AS1
ALG14	ALG14
ALG14-AS1	ALG14-AS1
ALK	ALK
ALKAL1	ALKAL1
FAM150A	ALKAL1
ALKAL2	ALKAL2
FAM150B	ALKAL2
ALKBH1	ALKBH1
ALKBH	ALKBH1
ALKBH2	ALKBH2
ALKBH3	ALKBH3
ALKBH3-AS1	ALKBH3-AS1
ALKBH4	ALKBH4
ALKBH5	ALKBH5
OFOXD1	ALKBH5
ALKBH6	ALKBH6
ALKBH7	ALKBH7
SPATA11	ALKBH7
ALKBH8	ALKBH8
ALLC	ALLC
ALMS1	ALMS1
ALMS1-IT1	ALMS1-IT1
ALMS1P1	ALMS1P1
ALMS1L	ALMS1P1
ALMS1P	ALMS1P1
ALOX5	ALOX5
ALOX5AP	ALOX5AP
ALOX12	ALOX12
ALOX12-AS1	ALOX12-AS1
ALOX12B	ALOX12B
ALOX12P1	ALOX12P1
ALOX12P	ALOX12P1
ALOX12P2	ALOX12P2
ALOX15	ALOX15
ALOX15B	ALOX15B
ALOX15P1	ALOX15P1
ALOX15P	ALOX15P1
ALOX15P2	ALOX15P2
ALOXE3	ALOXE3
ALOXE3P1	ALOXE3P1
ALPG	ALPG
ALPPL2	ALPG
ALPI	ALPI
ALPK1	ALPK1
ALPK2	ALPK2
ALPK3	ALPK3
ALPL	ALPL
HOPS	ALPL
ALPP	ALPP
ALPPP	ALPPP
ALS2	ALS2
ALS2CR6	ALS2
ALS2CL	ALS2CL
ALX1	ALX1
CART1	ALX1
ALX3	ALX3
FND	ALX3
ALX4	ALX4
PFM2	ALX4
ALYREF	ALYREF
THOC4	ALYREF
AMACR	AMACR
AMBN	AMBN
AMBP	AMBP
ITI	AMBP
ITIL	AMBP
AMBRA1	AMBRA1
AMD1	AMD1
AMD1P1	AMD1P1
AMD1P2	AMD1P2
AMD2	AMD1P2
AMD	AMD1P2
AMDP1	AMD1P2
AMD1P3	AMD1P3
AMD1P4	AMD1P4
AMDHD1	AMDHD1
AMDHD2	AMDHD2
AMELX	AMELX
AMG	AMELX
AIH1	AMELX
AMELY	AMELY
AMGL	AMELY
AMER1	AMER1
FAM123B	AMER1
AMER2	AMER2
FAM123A	AMER2
AMER3	AMER3
FAM123C	AMER3
AMFR	AMFR
AMH	AMH
AMHR2	AMHR2
AMIGO1	AMIGO1
AMIGO2	AMIGO2
AMIGO3	AMIGO3
AMLCR2	AMLCR2
AMMECR1	AMMECR1
AMMECR1-IT1	AMMECR1-IT1
AMMECR1L	AMMECR1L
AMMECR1LP1	AMMECR1LP1
AMN	AMN
AMN1	AMN1
AMOT	AMOT
AMOTL1	AMOTL1
AMOTL2	AMOTL2
AMPD1	AMPD1
AMPD2	AMPD2
AMPD3	AMPD3
AMPH	AMPH
AMT	AMT
AMTN	AMTN
AMY1A	AMY1A
AMY1	AMY1A
AMY1B	AMY1B
AMY1	AMY1B
AMY1C	AMY1C
AMY1	AMY1C
AMY2A	AMY2A
AMY2	AMY2A
AMY2B	AMY2B
AMY2	AMY2B
AMYP1	AMYP1
AMY2P	AMYP1
AMZ1	AMZ1
AMZ2	AMZ2
AMZ2P1	AMZ2P1
AMZ2P2	AMZ2P2
AMZ2P3	AMZ2P3
ANAPC1	ANAPC1
ANAPC1P1	ANAPC1P1
ANAPC1P2	ANAPC1P2
ANAPC1P3	ANAPC1P3
ANAPC1P4	ANAPC1P4
ANAPC1P5	ANAPC1P5
ANAPC1P6	ANAPC1P6
ANAPC2	ANAPC2
ANAPC4	ANAPC4
ANAPC5	ANAPC5
ANAPC7	ANAPC7
ANAPC10	ANAPC10
ANAPC10P1	ANAPC10P1
ANAPC10P	ANAPC10P1
ANAPC11	ANAPC11
ANAPC13	ANAPC13
ANAPC15	ANAPC15
C11orf51	ANAPC15
ANAPC15P1	ANAPC15P1
ANAPC15P2	ANAPC15P2
ANAPC16	ANAPC16
C10orf104	ANAPC16
ANCR	ANCR
ANG	ANG
ANGEL1	ANGEL1
KIAA0759	ANGEL1
ANGEL2	ANGEL2
ANGPT1	ANGPT1
ANGPT2	ANGPT2
ANGPT4	ANGPT4
ANGPTL1	ANGPTL1
ANGPT3	ANGPTL1
ANGPTL2	ANGPTL2
ANGPTL3	ANGPTL3
ANGPT5	ANGPTL3
ANGPTL4	ANGPTL4
ANGPTL5	ANGPTL5
ANGPTL6	ANGPTL6
ANGPTL7	ANGPTL7
ANGPTL8	ANGPTL8
C19orf80	ANGPTL8
ANHX	ANHX
ANK1	ANK1
ANK	ANK1
ANK2	ANK2
LQT4	ANK2
ANK2-AS1	ANK2-AS1
ANK3	ANK3
ANK3-DT	ANK3-DT
ANKAR	ANKAR
ANKDD1A	ANKDD1A
ANKDD1B	ANKDD1B
ANKEF1	ANKEF1
ANKRD5	ANKEF1
ANKFN1	ANKFN1
ANKFY1	ANKFY1
ANKH	ANKH
CCAL2	ANKH
CMDJ	ANKH
ANKH-DT	ANKH-DT
ANKHD1	ANKHD1
ANKHD1-DT	ANKHD1-DT
ANKHD1-EIF4EBP3	ANKHD1-EIF4EBP3
ANKIB1	ANKIB1
ANKK1	ANKK1
ANKLE1	ANKLE1
ANKRD41	ANKLE1
ANKLE2	ANKLE2
KIAA0692	ANKLE2
ANKMY1	ANKMY1
ANKMY2	ANKMY2
ANKRA2	ANKRA2
ANKRD1	ANKRD1
ANKRD2	ANKRD2
ANKRD6	ANKRD6
ANKRD7	ANKRD7
ANKRD9	ANKRD9
ANKRD10	ANKRD10
ANKRD10-IT1	ANKRD10-IT1
ANKRD11	ANKRD11
ANKRD11P1	ANKRD11P1
ANKRD11P2	ANKRD11P2
ANKRD12	ANKRD12
ANKRD13A	ANKRD13A
ANKRD13	ANKRD13A
ANKRD13B	ANKRD13B
ANKRD13C	ANKRD13C
ANKRD13C-DT	ANKRD13C-DT
HHLA3	ANKRD13C-DT
ANKRD13D	ANKRD13D
ANKRD16	ANKRD16
ANKRD17	ANKRD17
ANKRD17-DT	ANKRD17-DT
ANKRD18A	ANKRD18A
ANKRD18B	ANKRD18B
ANKRD18CP	ANKRD18CP
ANKRD18DP	ANKRD18DP
ANKRD18EP	ANKRD18EP
ANKRD18FP	ANKRD18FP
ANKRD19P	ANKRD19P
ANKRD19	ANKRD19P
ANKRD20A1	ANKRD20A1
ANKRD20A	ANKRD20A1
ANKRD20A2P	ANKRD20A2P
ANKRD20A2	ANKRD20A2P
ANKRD20A3P	ANKRD20A3P
ANKRD20A3	ANKRD20A3P
ANKRD20A4P	ANKRD20A4P
ANKRD20A4	ANKRD20A4P
ANKRD20A5P	ANKRD20A5P
ANKRD20A5	ANKRD20A5P
ANKRD20A6P	ANKRD20A6P
ANKRD20A7P	ANKRD20A7P
ANKRD20A8P	ANKRD20A8P
ANKRD20B	ANKRD20A8P
ANKRD20A9P	ANKRD20A9P
ANKRD20A10P	ANKRD20A10P
ANKRD20A4P1	ANKRD20A10P
ANKRD20A11P	ANKRD20A11P
C21orf81	ANKRD20A11P
ANKRD20A12P	ANKRD20A12P
ANKRD20A13P	ANKRD20A13P
ANKRD20A14P	ANKRD20A14P
ANKRD20A15P	ANKRD20A15P
ANKRD20A16P	ANKRD20A16P
ANKRD20A17P	ANKRD20A17P
ANKRD20A18P	ANKRD20A18P
C21orf126	ANKRD20A18P
ANKRD20A19P	ANKRD20A19P
ANKRD20A20P	ANKRD20A20P
CCDC29	ANKRD20A20P
ANKRD20A21P	ANKRD20A21P
ANKRD22	ANKRD22
ANKRD23	ANKRD23
ANKRD24	ANKRD24
ANKRD26	ANKRD26
THC2	ANKRD26
ANKRD26P1	ANKRD26P1
ANKRD26P2	ANKRD26P2
ANKRD26P3	ANKRD26P3
LINC00414	ANKRD26P3
ANKRD26P4	ANKRD26P4
ANKRD27	ANKRD27
ANKRD28	ANKRD28
ANKRD29	ANKRD29
ANKRD30A	ANKRD30A
ANKRD30B	ANKRD30B
ANKRD30BL	ANKRD30BL
NCRNA00164	ANKRD30BL
ANKRD30BP3	ANKRD30BL
ANKRD30BP1	ANKRD30BP1
C21orf110	ANKRD30BP1
ANKRD30BP	ANKRD30BP1
ANKRD30BP2	ANKRD30BP2
C21orf99	ANKRD30BP2
ANKRD30BP3	ANKRD30BP3
ANKRD31	ANKRD31
ANKRD33	ANKRD33
C12orf7	ANKRD33
ANKRD33B	ANKRD33B
ANKRD33B-AS1	ANKRD33B-AS1
ANKRD33BP1	ANKRD33BP1
ANKRD33BP2	ANKRD33BP2
ANKRD33BP3	ANKRD33BP3
ANKRD33BP4	ANKRD33BP4
ANKRD33BP5	ANKRD33BP5
ANKRD33BP6	ANKRD33BP6
ANKRD33BP7	ANKRD33BP7
ANKRD33BP8	ANKRD33BP8
ANKRD33BP9	ANKRD33BP9
ANKRD33BP10	ANKRD33BP10
ANKRD34A	ANKRD34A
ANKRD34	ANKRD34A
ANKRD34B	ANKRD34B
ANKRD34C	ANKRD34C
ANKRD34C-AS1	ANKRD34C-AS1
ANKRD35	ANKRD35
ANKRD36	ANKRD36
ANKRD36B	ANKRD36B
KIAA1641	ANKRD36B
ANKRD36BP1	ANKRD36BP1
ANKRD26L1	ANKRD36BP1
ANKRD36BL1	ANKRD36BP1
ANKRD36BP2	ANKRD36BP2
ANKRD36C	ANKRD36C
ANKRD36P1	ANKRD36P1
ANKRD37	ANKRD37
ANKRD39	ANKRD39
ANKRD39P1	ANKRD39P1
ANKRD40	ANKRD40
ANKRD40CL	ANKRD40CL
C17orf73	ANKRD40CL
LINC00483	ANKRD40CL
ANKRD42	ANKRD42
ANKRD42-DT	ANKRD42-DT
ANKRD44	ANKRD44
ANKRD44-AS1	ANKRD44-AS1
ANKRD44-DT	ANKRD44-DT
ANKRD44-IT1	ANKRD44-IT1
ANKRD45	ANKRD45
ANKRD46	ANKRD46
ANKRD49	ANKRD49
ANKRD49P1	ANKRD49P1
ANKRD49P2	ANKRD49P2
ANKRD49P3	ANKRD49P3
ANKRD49P4	ANKRD49P4
ANKRD50	ANKRD50
ANKRD52	ANKRD52
ANKRD53	ANKRD53
ANKRD54	ANKRD54
ANKRD54P1	ANKRD54P1
ANKRD55	ANKRD55
ANKRD60	ANKRD60
C20orf86	ANKRD60
ANKRD61	ANKRD61
ANKRD62	ANKRD62
ANKRD62P1	ANKRD62P1
ANKRD62P1-PARP4P3	ANKRD62P1-PARP4P3
ANKRD63	ANKRD63
ANKRD65	ANKRD65
ANKRD65-AS1	ANKRD65-AS1
ANKRD66	ANKRD66
ANKS1A	ANKS1A
ANKS1	ANKS1A
ANKS1B	ANKS1B
ANKS3	ANKS3
ANKS4B	ANKS4B
ANKS6	ANKS6
SAMD6	ANKS6
ANKRD14	ANKS6
ANKUB1	ANKUB1
C3orf16	ANKUB1
ANKZF1	ANKZF1
ANLN	ANLN
ANO1	ANO1
ORAOV2	ANO1
TMEM16A	ANO1
ANO1-AS1	ANO1-AS1
ANO2	ANO2
C12orf3	ANO2
TMEM16B	ANO2
ANO3	ANO3
C11orf25	ANO3
TMEM16C	ANO3
ANO3-AS1	ANO3-AS1
ANO4	ANO4
TMEM16D	ANO4
ANO5	ANO5
TMEM16E	ANO5
LGMD2L	ANO5
ANO6	ANO6
TMEM16F	ANO6
ANO7	ANO7
PCANAP5	ANO7
TMEM16G	ANO7
ANO7L1	ANO7L1
TMEM16M	ANO7L1
C1orf224	ANO7L1
ANO7P1	ANO7L1
ANO8	ANO8
KIAA1623	ANO8
TMEM16H	ANO8
ANO9	ANO9
TP53I5	ANO9
TMEM16J	ANO9
ANO10	ANO10
TMEM16K	ANO10
ANOS1	ANOS1
KAL	ANOS1
ADMLX	ANOS1
KAL1	ANOS1
ANOS2P	ANOS2P
ADMLY	ANOS2P
KALP	ANOS2P
ANP32A	ANP32A
C15orf1	ANP32A
ANP32A-IT1	ANP32A-IT1
C15orf28	ANP32A-IT1
NCRNA00321	ANP32A-IT1
ANP32AP1	ANP32AP1
ANP32B	ANP32B
ANP32BP1	ANP32BP1
ANP32BP2	ANP32BP2
ANP32BP3	ANP32BP3
ANP32CP	ANP32CP
ANP32C	ANP32CP
ANP32D	ANP32D
ANP32E	ANP32E
ANPEP	ANPEP
CD13	ANPEP
PEPN	ANPEP
ANTKMT	ANTKMT
C16orf24	ANTKMT
FAM173A	ANTKMT
ANTXR1	ANTXR1
ANTXR2	ANTXR2
ANTXRL	ANTXRL
ANTXRLP1	ANTXRLP1
ANXA1	ANXA1
ANX1	ANXA1
LPC1	ANXA1
ANXA2	ANXA2
ANX2	ANXA2
ANX2L4	ANXA2
CAL1H	ANXA2
LPC2D	ANXA2
ANXA2P1	ANXA2P1
LPC2A	ANXA2P1
ANX2P1	ANXA2P1
ANX2L1	ANXA2P1
ANXA2P2	ANXA2P2
ANX2P2	ANXA2P2
ANX2L2	ANXA2P2
LPC2B	ANXA2P2
ANXA2P3	ANXA2P3
ANX2P3	ANXA2P3
ANX2L3	ANXA2P3
LPC2C	ANXA2P3
ANXA2R	ANXA2R
C5orf39	ANXA2R
ANXA2R-AS1	ANXA2R-AS1
ANXA2R-OT1	ANXA2R-OT1
ANXA3	ANXA3
ANX3	ANXA3
ANXA4	ANXA4
ANX4	ANXA4
ANXA5	ANXA5
ENX2	ANXA5
ANX5	ANXA5
ANXA6	ANXA6
ANX6	ANXA6
ANXA7	ANXA7
ANX7	ANXA7
ANXA8	ANXA8
ANX8	ANXA8
ANXA8L1	ANXA8L1
ANXA8L2	ANXA8L1
ANXA9	ANXA9
ANX31	ANXA9
ANXA10	ANXA10
ANXA11	ANXA11
ANX11	ANXA11
ANXA13	ANXA13
ANX13	ANXA13
AOAH	AOAH
AOAH-IT1	AOAH-IT1
AOC1	AOC1
ABP1	AOC1
ABP	AOC1
AOC2	AOC2
AOC3	AOC3
AOC4P	AOC4P
AOPEP	AOPEP
C9orf3	AOPEP
AOX1	AOX1
AOX2P	AOX2P
AOX2	AOX2P
AOX3P	AOX3P
AOX3P-AOX2P	AOX3P-AOX2P
AP1AR	AP1AR
C4orf16	AP1AR
AP1AR-DT	AP1AR-DT
AP1B1	AP1B1
ADTB1	AP1B1
CLAPB2	AP1B1
AP1B1P1	AP1B1P1
ADTB1L1	AP1B1P1
AP1B1P2	AP1B1P2
ADTB1L2	AP1B1P2
AP1G1	AP1G1
CLAPG1	AP1G1
ADTG	AP1G1
AP1G2	AP1G2
AP1G2-AS1	AP1G2-AS1
AP1M1	AP1M1
AP1M2	AP1M2
AP1M2P1	AP1M2P1
AP1S1	AP1S1
CLAPS1	AP1S1
EKV3	AP1S1
AP1S2	AP1S2
MRX59	AP1S2
MRXS5	AP1S2
PGS	AP1S2
AP1S2P1	AP1S2P1
AP1S3	AP1S3
AP2A1	AP2A1
CLAPA1	AP2A1
ADTAA	AP2A1
AP2A2	AP2A2
CLAPA2	AP2A2
ADTAB	AP2A2
AP2B1	AP2B1
ADTB2	AP2B1
CLAPB1	AP2B1
AP2B1P1	AP2B1P1
AP2M1	AP2M1
CLAPM1	AP2M1
AP2S1	AP2S1
CLAPS2	AP2S1
HHC3	AP2S1
AP3B1	AP3B1
AP3B2	AP3B2
AP3D1	AP3D1
AP3M1	AP3M1
AP3M2	AP3M2
AP3S1	AP3S1
CLAPS3	AP3S1
AP3S2	AP3S2
AP4B1	AP4B1
SPG47	AP4B1
AP4B1-AS1	AP4B1-AS1
AP4E1	AP4E1
AP4M1	AP4M1
AP4S1	AP4S1
AP5B1	AP5B1
AP5M1	AP5M1
C14orf108	AP5M1
MUDENG	AP5M1
AP5S1	AP5S1
C20orf29	AP5S1
AP5Z1	AP5Z1
KIAA0415	AP5Z1
APAF1	APAF1
APBA1	APBA1
MINT1	APBA1
APBA2	APBA2
X11L	APBA2
MINT2	APBA2
APBA3	APBA3
APBB1	APBB1
RIR	APBB1
APBB1IP	APBB1IP
APBB2	APBB2
APBB3	APBB3
APC	APC
APC2	APC2
APCDD1	APCDD1
APCDD1L	APCDD1L
APCDD1L-DT	APCDD1L-DT
APCDD1L-AS1	APCDD1L-DT
APCS	APCS
APEH	APEH
D3F15S2	APEH
DNF15S2	APEH
D3S48E	APEH
APELA	APELA
APEX1	APEX1
APEX	APEX1
APEX2	APEX2
APH1A	APH1A
APH1B	APH1B
API5	API5
API5P1	API5P1
API5L1	API5P1
API5P2	API5P2
APIP	APIP
APLF	APLF
C2orf13	APLF
APLN	APLN
APLNR	APLNR
AGTRL1	APLNR
APLP1	APLP1
APLP2	APLP2
APPL2	APLP2
APMAP	APMAP
C20orf3	APMAP
APOA1	APOA1
APOA1-AS	APOA1-AS
APOA2	APOA2
APOA4	APOA4
APOA5	APOA5
APOB	APOB
APOBEC1	APOBEC1
APOBEC2	APOBEC2
APOBEC3A	APOBEC3A
APOBEC3A_B	APOBEC3A_B
APOBEC3AP1	APOBEC3AP1
APOBEC3B	APOBEC3B
APOBEC3B-AS1	APOBEC3B-AS1
APOBEC3C	APOBEC3C
APOBEC3D	APOBEC3D
APOBEC3E	APOBEC3D
APOBEC3F	APOBEC3F
APOBEC3G	APOBEC3G
APOBEC3H	APOBEC3H
APOBEC4	APOBEC4
C1orf169	APOBEC4
APOBR	APOBR
APOC1	APOC1
APOC1P1	APOC1P1
APOC2	APOC2
APOC3	APOC3
APOC4	APOC4
APOC4-APOC2	APOC4-APOC2
APOD	APOD
APOE	APOE
AD2	APOE
APOF	APOF
APOH	APOH
B2G1	APOH
APOL1	APOL1
APOL	APOL1
APOL2	APOL2
APOL3	APOL3
APOL4	APOL4
APOL5	APOL5
APOL6	APOL6
APOLD1	APOLD1
APOM	APOM
APONP	APONP
APOO	APOO
FAM121B	APOO
APOOL	APOOL
CXorf33	APOOL
FAM121A	APOOL
APOOP1	APOOP1
APOOP2	APOOP2
APOOP3	APOOP3
APOOP4	APOOP4
APOOP5	APOOP5
APP	APP
AD1	APP
APP-DT	APP-DT
APPAT	APPAT
LINC02969	APPAT
APPBP2	APPBP2
APPBP2-DT	APPBP2-DT
APPL1	APPL1
APPL2	APPL2
APRG1	APRG1
C3orf35	APRG1
APRT	APRT
APTR	APTR
RSBN1L-AS1	APTR
APTX	APTX
AXA1	APTX
AQP1	AQP1
CO	AQP1
AQP2	AQP2
AQP3	AQP3
AQP4	AQP4
AQP4-AS1	AQP4-AS1
C18orf16	AQP4-AS1
CHST9-AS1	AQP4-AS1
AQP5	AQP5
AQP5-AS1	AQP5-AS1
AQP6	AQP6
AQP2L	AQP6
AQP7	AQP7
AQP7L	AQP7
AQP7B	AQP7B
AQP7P1	AQP7P1
AQP7P2	AQP7P2
AQP7P3	AQP7P3
AQP7P4	AQP7P4
AQP7P5	AQP7P5
AQP8	AQP8
AQP9	AQP9
AQP10	AQP10
AQP11	AQP11
AQP12A	AQP12A
AQP12	AQP12A
AQP12B	AQP12B
INSSA3	AQP12B
AQR	AQR
AR	AR
DHTR	AR
SBMA	AR
ARAF	ARAF
ARAF1	ARAF
ARAFP1	ARAFP1
ARAFP2	ARAFP2
ARAF2	ARAFP2
ARAFPS	ARAFP2
ARAF2P	ARAFP2
ARAFP3	ARAFP3
ARAF3P	ARAFP3
ARAP1	ARAP1
CENTD2	ARAP1
ARAP1-AS1	ARAP1-AS1
ARAP1-AS2	ARAP1-AS2
ARAP2	ARAP2
CENTD1	ARAP2
ARAP3	ARAP3
CENTD3	ARAP3
ARB2A	ARB2A
C5orf21	ARB2A
FAM172A	ARB2A
ARB2BP	ARB2BP
FAM172B	ARB2BP
FAM172BP	ARB2BP
ARC	ARC
ARCN1	ARCN1
COPD	ARCN1
AREG	AREG
SDGF	AREG
AREGB	AREG
AREL1	AREL1
KIAA0317	AREL1
ARF1	ARF1
ARF1P1	ARF1P1
ARF1P2	ARF1P2
ARF1P3	ARF1P3
ARF2P	ARF2P
ARF3	ARF3
ARF4	ARF4
ARF2	ARF4
ARF4-AS1	ARF4-AS1
ARF4P1	ARF4P1
ARF4P	ARF4P1
ARF4P2	ARF4P2
ARF4P3	ARF4P3
ARF4P4	ARF4P4
ARF4P5	ARF4P5
ARF5	ARF5
ARF6	ARF6
ARFGAP1	ARFGAP1
ARF1GAP	ARFGAP1
ARFGAP2	ARFGAP2
ZNF289	ARFGAP2
ARFGAP3	ARFGAP3
ARFGEF1	ARFGEF1
ARFGEF1-DT	ARFGEF1-DT
ARFGEF2	ARFGEF2
ARFGEF3	ARFGEF3
C6orf92	ARFGEF3
KIAA1244	ARFGEF3
ARFIP1	ARFIP1
ARFIP2	ARFIP2
ARFRP1	ARFRP1
ARG1	ARG1
ARG2	ARG2
ARGFX	ARGFX
ARGFXP1	ARGFXP1
