Old	New
MIR5092	MIR5092
HSA-MIR-5092	MIR5092
MIR5093	MIR5093
HSA-MIR-5093	MIR5093
MIR5094	MIR5094
HSA-MIR-5094	MIR5094
MIR5100	MIR5100
HSA-MIR-5100	MIR5100
MIR5186	MIR5186
HSA-MIR-5186	MIR5186
MIR5187	MIR5187
HSA-MIR-5187	MIR5187
MIR5188	MIR5188
HSA-MIR-5188	MIR5188
MIR5189	MIR5189
HSA-MIR-5189	MIR5189
MIR5190	MIR5190
HSA-MIR-5190	MIR5190
MIR5191	MIR5191
HSA-MIR-5191	MIR5191
MIR5192	MIR5192
HSA-MIR-5192	MIR5192
MIR5193	MIR5193
HSA-MIR-5193	MIR5193
MIR5194	MIR5194
HSA-MIR-5194	MIR5194
MIR5195	MIR5195
HSA-MIR-5195	MIR5195
MIR5196	MIR5196
HSA-MIR-5196	MIR5196
MIR5197	MIR5197
HSA-MIR-5197	MIR5197
MIR5571	MIR5571
HSA-MIR-5571	MIR5571
MIR5572	MIR5572
HSA-MIR-5572	MIR5572
MIR5579	MIR5579
HSA-MIR-5579	MIR5579
MIR5580	MIR5580
HSA-MIR-5580	MIR5580
MIR5581	MIR5581
HSA-MIR-5581	MIR5581
MIR5582	MIR5582
HSA-MIR-5582	MIR5582
MIR5583-1	MIR5583-1
HSA-MIR-5583-1	MIR5583-1
MIR5583-2	MIR5583-2
HSA-MIR-5583-2	MIR5583-2
MIR5584	MIR5584
HSA-MIR-5584	MIR5584
MIR5585	MIR5585
HSA-MIR-5585	MIR5585
MIR5586	MIR5586
HSA-MIR-5586	MIR5586
MIR5587	MIR5587
HSA-MIR-5587	MIR5587
MIR5588	MIR5588
HSA-MIR-5588	MIR5588
MIR5589	MIR5589
HSA-MIR-5589	MIR5589
MIR5590	MIR5590
HSA-MIR-5590	MIR5590
MIR5591	MIR5591
HSA-MIR-5591	MIR5591
MIR5680	MIR5680
HSA-MIR-5680	MIR5680
MIR5681A	MIR5681A
HSA-MIR-5681A	MIR5681A
MIR5681B	MIR5681B
HSA-MIR-5681B	MIR5681B
MIR5682	MIR5682
HSA-MIR-5682	MIR5682
MIR5683	MIR5683
HSA-MIR-5683	MIR5683
MIR5684	MIR5684
HSA-MIR-5684	MIR5684
MIR5685	MIR5685
HSA-MIR-5685	MIR5685
MIR5687	MIR5687
HSA-MIR-5687	MIR5687
MIR5688	MIR5688
HSA-MIR-5688	MIR5688
MIR5689	MIR5689
HSA-MIR-5689	MIR5689
MIR5689HG	MIR5689HG
MIR5690	MIR5690
HSA-MIR-5690	MIR5690
MIR5691	MIR5691
HSA-MIR-5691	MIR5691
MIR5692A1	MIR5692A1
HSA-MIR-5692A-1	MIR5692A1
MIR5692A2	MIR5692A2
HSA-MIR-5692A-2	MIR5692A2
MIR5692B	MIR5692B
HSA-MIR-5692B	MIR5692B
MIR5692C1	MIR5692C1
HSA-MIR-5692C-1	MIR5692C1
MIR5692C2	MIR5692C2
HSA-MIR-5692C-2	MIR5692C2
MIR5693	MIR5693
HSA-MIR-5693	MIR5693
MIR5694	MIR5694
HSA-MIR-5694	MIR5694
MIR5695	MIR5695
HSA-MIR-5695	MIR5695
MIR5696	MIR5696
HSA-MIR-5696	MIR5696
MIR5697	MIR5697
HSA-MIR-5697	MIR5697
MIR5698	MIR5698
HSA-MIR-5698	MIR5698
MIR5699	MIR5699
HSA-MIR-5699	MIR5699
MIR5700	MIR5700
HSA-MIR-5700	MIR5700
MIR5701-1	MIR5701-1
HSA-MIR-5701-1	MIR5701-1
MIR5701-2	MIR5701-2
HSA-MIR-5701-2	MIR5701-2
MIR5701-3	MIR5701-3
MIR5702	MIR5702
HSA-MIR-5702	MIR5702
MIR5703	MIR5703
HSA-MIR-5703	MIR5703
MIR5704	MIR5704
HSA-MIR-5704	MIR5704
MIR5705	MIR5705
HSA-MIR-5705	MIR5705
MIR5706	MIR5706
HSA-MIR-5706	MIR5706
MIR5707	MIR5707
HSA-MIR-5707	MIR5707
MIR5708	MIR5708
HSA-MIR-5708	MIR5708
MIR5739	MIR5739
HSA-MIR-5739	MIR5739
MIR5787	MIR5787
HSA-MIR-5787	MIR5787
MIR6068	MIR6068
HSA-MIR-6068	MIR6068
MIR6069	MIR6069
HSA-MIR-6069	MIR6069
MIR6070	MIR6070
HSA-MIR-6070	MIR6070
MIR6071	MIR6071
HSA-MIR-6071	MIR6071
MIR6072	MIR6072
HSA-MIR-6072	MIR6072
MIR6073	MIR6073
HSA-MIR-6073	MIR6073
MIR6074	MIR6074
HSA-MIR-6074	MIR6074
MIR6075	MIR6075
HSA-MIR-6075	MIR6075
MIR6076	MIR6076
HSA-MIR-6076	MIR6076
MIR6077	MIR6077
MIR6077-2	MIR6077
MIR6077-1	MIR6077
HSA-MIR-6077-1	MIR6077
HSA-MIR-6077-2	MIR6077
MIR6078	MIR6078
HSA-MIR-6078	MIR6078
MIR6079	MIR6079
HSA-MIR-6079	MIR6079
MIR6080	MIR6080
HSA-MIR-6080	MIR6080
MIR6081	MIR6081
HSA-MIR-6081	MIR6081
MIR6082	MIR6082
HSA-MIR-6082	MIR6082
MIR6083	MIR6083
HSA-MIR-6083	MIR6083
MIR6084	MIR6084
HSA-MIR-6084	MIR6084
MIR6085	MIR6085
HSA-MIR-6085	MIR6085
MIR6086	MIR6086
HSA-MIR-6086	MIR6086
MIR6088	MIR6088
HSA-MIR-6088	MIR6088
MIR6089	MIR6089
MIR6089-1	MIR6089
MIR6089-2	MIR6089
HSA-MIR-6089-1	MIR6089
MIR6090	MIR6090
HSA-MIR-6090	MIR6090
MIR6124	MIR6124
HSA-MIR-6124	MIR6124
MIR6125	MIR6125
HSA-MIR-6125	MIR6125
MIR6126	MIR6126
HSA-MIR-6126	MIR6126
MIR6127	MIR6127
HSA-MIR-6127	MIR6127
MIR6128	MIR6128
HSA-MIR-6128	MIR6128
MIR6129	MIR6129
HSA-MIR-6129	MIR6129
MIR6130	MIR6130
HSA-MIR-6130	MIR6130
MIR6131	MIR6131
HSA-MIR-6131	MIR6131
MIR6132	MIR6132
HSA-MIR-6132	MIR6132
MIR6133	MIR6133
HSA-MIR-6133	MIR6133
MIR6134	MIR6134
HSA-MIR-6134	MIR6134
MIR6165	MIR6165
HSA-MIR-6165	MIR6165
MIR6499	MIR6499
HSA-MIR-6499	MIR6499
MIR6500	MIR6500
HSA-MIR-6500	MIR6500
MIR6501	MIR6501
HSA-MIR-6501	MIR6501
MIR6502	MIR6502
HSA-MIR-6502	MIR6502
MIR6503	MIR6503
HSA-MIR-6503	MIR6503
MIR6504	MIR6504
HSA-MIR-6504	MIR6504
MIR6505	MIR6505
HSA-MIR-6505	MIR6505
MIR6506	MIR6506
HSA-MIR-6506	MIR6506
MIR6507	MIR6507
HSA-MIR-6507	MIR6507
MIR6508	MIR6508
HSA-MIR-6508	MIR6508
MIR6509	MIR6509
HSA-MIR-6509	MIR6509
MIR6510	MIR6510
HSA-MIR-6510	MIR6510
MIR6511A1	MIR6511A1
HSA-MIR-6511A-1	MIR6511A1
MIR6511A2	MIR6511A2
HSA-MIR-6511A-2	MIR6511A2
MIR6511A3	MIR6511A3
HSA-MIR-6511A-3	MIR6511A3
MIR6511A4	MIR6511A4
HSA-MIR-6511A-4	MIR6511A4
MIR6511B1	MIR6511B1
HSA-MIR-6511B-1	MIR6511B1
MIR6511B2	MIR6511B2
HSA-MIR-6511B-2	MIR6511B2
MIR6512	MIR6512
HSA-MIR-6512	MIR6512
MIR6513	MIR6513
HSA-MIR-6513	MIR6513
MIR6514	MIR6514
HSA-MIR-6514	MIR6514
MIR6515	MIR6515
HSA-MIR-6515	MIR6515
MIR6516	MIR6516
HSA-MIR-6516	MIR6516
MIR6529	MIR6529
HSA-MIR-6529	MIR6529
MIR6715A	MIR6715A
HSA-MIR-6715A	MIR6715A
MIR6715B	MIR6715B
HSA-MIR-6715B	MIR6715B
MIR6716	MIR6716
HSA-MIR-6716	MIR6716
MIR6717	MIR6717
HSA-MIR-6717	MIR6717
MIR6718	MIR6718
HSA-MIR-6718	MIR6718
MIR6719	MIR6719
HSA-MIR-6719	MIR6719
MIR6720	MIR6720
HSA-MIR-6720	MIR6720
MIR6721	MIR6721
HSA-MIR-6721	MIR6721
MIR6722	MIR6722
HSA-MIR-6722	MIR6722
MIR6724-1	MIR6724-1
MIR6724-2	MIR6724-2
MIR6724-3	MIR6724-3
MIR6724-4	MIR6724-4
MIR6726	MIR6726
HSA-MIR-6726	MIR6726
MIR6727	MIR6727
HSA-MIR-6727	MIR6727
MIR6728	MIR6728
HSA-MIR-6728	MIR6728
MIR6729	MIR6729
HSA-MIR-6729	MIR6729
MIR6730	MIR6730
HSA-MIR-6730	MIR6730
MIR6731	MIR6731
HSA-MIR-6731	MIR6731
MIR6732	MIR6732
HSA-MIR-6732	MIR6732
MIR6733	MIR6733
HSA-MIR-6733	MIR6733
MIR6734	MIR6734
HSA-MIR-6734	MIR6734
MIR6735	MIR6735
HSA-MIR-6735	MIR6735
MIR6736	MIR6736
HSA-MIR-6736	MIR6736
MIR6737	MIR6737
HSA-MIR-6737	MIR6737
MIR6738	MIR6738
HSA-MIR-6738	MIR6738
MIR6739	MIR6739
HSA-MIR-6739	MIR6739
MIR6740	MIR6740
HSA-MIR-6740	MIR6740
MIR6741	MIR6741
HSA-MIR-6741	MIR6741
MIR6742	MIR6742
HSA-MIR-6742	MIR6742
MIR6743	MIR6743
HSA-MIR-6743	MIR6743
MIR6744	MIR6744
HSA-MIR-6744	MIR6744
MIR6745	MIR6745
HSA-MIR-6745	MIR6745
MIR6746	MIR6746
HSA-MIR-6746	MIR6746
MIR6747	MIR6747
HSA-MIR-6747	MIR6747
MIR6748	MIR6748
HSA-MIR-6748	MIR6748
MIR6749	MIR6749
HSA-MIR-6749	MIR6749
MIR6750	MIR6750
HSA-MIR-6750	MIR6750
MIR6751	MIR6751
HSA-MIR-6751	MIR6751
MIR6752	MIR6752
HSA-MIR-6752	MIR6752
MIR6753	MIR6753
HSA-MIR-6753	MIR6753
MIR6754	MIR6754
HSA-MIR-6754	MIR6754
MIR6755	MIR6755
HSA-MIR-6755	MIR6755
MIR6756	MIR6756
HSA-MIR-6756	MIR6756
MIR6757	MIR6757
HSA-MIR-6757	MIR6757
MIR6758	MIR6758
HSA-MIR-6758	MIR6758
MIR6759	MIR6759
HSA-MIR-6759	MIR6759
MIR6760	MIR6760
HSA-MIR-6760	MIR6760
MIR6761	MIR6761
HSA-MIR-6761	MIR6761
MIR6762	MIR6762
HSA-MIR-6762	MIR6762
MIR6763	MIR6763
HSA-MIR-6763	MIR6763
MIR6764	MIR6764
HSA-MIR-6764	MIR6764
MIR6765	MIR6765
HSA-MIR-6765	MIR6765
MIR6766	MIR6766
HSA-MIR-6766	MIR6766
MIR6767	MIR6767
HSA-MIR-6767	MIR6767
MIR6768	MIR6768
HSA-MIR-6768	MIR6768
MIR6769A	MIR6769A
HSA-MIR-6769A	MIR6769A
MIR6769B	MIR6769B
HSA-MIR-6769B	MIR6769B
MIR6770-1	MIR6770-1
HSA-MIR-6770-1	MIR6770-1
MIR6770-2	MIR6770-2
HSA-MIR-6770-2	MIR6770-2
MIR6770-3	MIR6770-3
HSA-MIR-6770-3	MIR6770-3
MIR6771	MIR6771
HSA-MIR-6771	MIR6771
MIR6772	MIR6772
HSA-MIR-6772	MIR6772
MIR6773	MIR6773
HSA-MIR-6773	MIR6773
MIR6774	MIR6774
HSA-MIR-6774	MIR6774
MIR6775	MIR6775
HSA-MIR-6775	MIR6775
MIR6776	MIR6776
HSA-MIR-6776	MIR6776
MIR6777	MIR6777
HSA-MIR-6777	MIR6777
MIR6778	MIR6778
HSA-MIR-6778	MIR6778
MIR6779	MIR6779
HSA-MIR-6779	MIR6779
MIR6780A	MIR6780A
HSA-MIR-6780A	MIR6780A
MIR6780B	MIR6780B
HSA-MIR-6780B	MIR6780B
MIR6781	MIR6781
HSA-MIR-6781	MIR6781
MIR6782	MIR6782
HSA-MIR-6782	MIR6782
MIR6783	MIR6783
HSA-MIR-6783	MIR6783
MIR6784	MIR6784
HSA-MIR-6784	MIR6784
MIR6785	MIR6785
HSA-MIR-6785	MIR6785
MIR6786	MIR6786
HSA-MIR-6786	MIR6786
MIR6787	MIR6787
HSA-MIR-6787	MIR6787
MIR6788	MIR6788
HSA-MIR-6788	MIR6788
MIR6789	MIR6789
HSA-MIR-6789	MIR6789
MIR6790	MIR6790
HSA-MIR-6790	MIR6790
MIR6791	MIR6791
HSA-MIR-6791	MIR6791
MIR6792	MIR6792
HSA-MIR-6792	MIR6792
MIR6793	MIR6793
HSA-MIR-6793	MIR6793
MIR6794	MIR6794
HSA-MIR-6794	MIR6794
MIR6795	MIR6795
HSA-MIR-6795	MIR6795
MIR6796	MIR6796
HSA-MIR-6796	MIR6796
MIR6797	MIR6797
HSA-MIR-6797	MIR6797
MIR6798	MIR6798
HSA-MIR-6798	MIR6798
MIR6799	MIR6799
HSA-MIR-6799	MIR6799
MIR6800	MIR6800
HSA-MIR-6800	MIR6800
MIR6801	MIR6801
HSA-MIR-6801	MIR6801
MIR6802	MIR6802
HSA-MIR-6802	MIR6802
MIR6803	MIR6803
HSA-MIR-6803	MIR6803
MIR6804	MIR6804
HSA-MIR-6804	MIR6804
MIR6805	MIR6805
HSA-MIR-6805	MIR6805
MIR6806	MIR6806
HSA-MIR-6806	MIR6806
MIR6807	MIR6807
HSA-MIR-6807	MIR6807
MIR6808	MIR6808
HSA-MIR-6808	MIR6808
MIR6809	MIR6809
HSA-MIR-6809	MIR6809
MIR6810	MIR6810
HSA-MIR-6810	MIR6810
MIR6811	MIR6811
HSA-MIR-6811	MIR6811
MIR6812	MIR6812
HSA-MIR-6812	MIR6812
MIR6813	MIR6813
HSA-MIR-6813	MIR6813
MIR6814	MIR6814
HSA-MIR-6814	MIR6814
MIR6815	MIR6815
HSA-MIR-6815	MIR6815
MIR6816	MIR6816
HSA-MIR-6816	MIR6816
MIR6817	MIR6817
HSA-MIR-6817	MIR6817
MIR6818	MIR6818
HSA-MIR-6818	MIR6818
MIR6819	MIR6819
HSA-MIR-6819	MIR6819
MIR6820	MIR6820
HSA-MIR-6820	MIR6820
MIR6821	MIR6821
HSA-MIR-6821	MIR6821
MIR6822	MIR6822
HSA-MIR-6822	MIR6822
MIR6823	MIR6823
HSA-MIR-6823	MIR6823
MIR6824	MIR6824
HSA-MIR-6824	MIR6824
MIR6825	MIR6825
HSA-MIR-6825	MIR6825
MIR6826	MIR6826
HSA-MIR-6826	MIR6826
MIR6827	MIR6827
HSA-MIR-6827	MIR6827
MIR6828	MIR6828
HSA-MIR-6828	MIR6828
MIR6829	MIR6829
HSA-MIR-6829	MIR6829
MIR6830	MIR6830
HSA-MIR-6830	MIR6830
MIR6831	MIR6831
HSA-MIR-6831	MIR6831
MIR6832	MIR6832
HSA-MIR-6832	MIR6832
MIR6833	MIR6833
HSA-MIR-6833	MIR6833
MIR6834	MIR6834
HSA-MIR-6834	MIR6834
MIR6835	MIR6835
HSA-MIR-6835	MIR6835
MIR6836	MIR6836
HSA-MIR-6836	MIR6836
MIR6837	MIR6837
HSA-MIR-6837	MIR6837
MIR6838	MIR6838
HSA-MIR-6838	MIR6838
MIR6839	MIR6839
HSA-MIR-6839	MIR6839
MIR6840	MIR6840
HSA-MIR-6840	MIR6840
MIR6841	MIR6841
HSA-MIR-6841	MIR6841
MIR6842	MIR6842
HSA-MIR-6842	MIR6842
MIR6843	MIR6843
HSA-MIR-6843	MIR6843
MIR6844	MIR6844
HSA-MIR-6844	MIR6844
MIR6845	MIR6845
HSA-MIR-6845	MIR6845
MIR6846	MIR6846
HSA-MIR-6846	MIR6846
MIR6847	MIR6847
HSA-MIR-6847	MIR6847
MIR6848	MIR6848
HSA-MIR-6848	MIR6848
MIR6849	MIR6849
HSA-MIR-6849	MIR6849
MIR6850	MIR6850
HSA-MIR-6850	MIR6850
MIR6851	MIR6851
HSA-MIR-6851	MIR6851
MIR6852	MIR6852
HSA-MIR-6852	MIR6852
MIR6853	MIR6853
HSA-MIR-6853	MIR6853
MIR6854	MIR6854
HSA-MIR-6854	MIR6854
MIR6855	MIR6855
HSA-MIR-6855	MIR6855
MIR6856	MIR6856
HSA-MIR-6856	MIR6856
MIR6857	MIR6857
HSA-MIR-6857	MIR6857
MIR6858	MIR6858
HSA-MIR-6858	MIR6858
MIR6859-1	MIR6859-1
HSA-MIR-6859-1	MIR6859-1
MIR6859-2	MIR6859-2
HSA-MIR-6859-2	MIR6859-2
MIR6859-3	MIR6859-3
HSA-MIR-6859-3	MIR6859-3
MIR6859-4	MIR6859-4
MIR6860	MIR6860
HSA-MIR-6860	MIR6860
MIR6861	MIR6861
HSA-MIR-6861	MIR6861
MIR6862-1	MIR6862-1
HSA-MIR-6862-1	MIR6862-1
MIR6862-2	MIR6862-2
HSA-MIR-6862-2	MIR6862-2
MIR6863	MIR6863
HSA-MIR-6863	MIR6863
MIR6864	MIR6864
HSA-MIR-6864	MIR6864
MIR6865	MIR6865
HSA-MIR-6865	MIR6865
MIR6866	MIR6866
HSA-MIR-6866	MIR6866
MIR6867	MIR6867
HSA-MIR-6867	MIR6867
MIR6868	MIR6868
HSA-MIR-6868	MIR6868
MIR6869	MIR6869
HSA-MIR-6869	MIR6869
MIR6870	MIR6870
HSA-MIR-6870	MIR6870
MIR6871	MIR6871
HSA-MIR-6871	MIR6871
MIR6872	MIR6872
HSA-MIR-6872	MIR6872
MIR6873	MIR6873
HSA-MIR-6873	MIR6873
MIR6874	MIR6874
HSA-MIR-6874	MIR6874
MIR6875	MIR6875
HSA-MIR-6875	MIR6875
MIR6876	MIR6876
HSA-MIR-6876	MIR6876
MIR6877	MIR6877
HSA-MIR-6877	MIR6877
MIR6878	MIR6878
HSA-MIR-6878	MIR6878
MIR6879	MIR6879
HSA-MIR-6879	MIR6879
MIR6880	MIR6880
HSA-MIR-6880	MIR6880
MIR6881	MIR6881
HSA-MIR-6881	MIR6881
MIR6882	MIR6882
HSA-MIR-6882	MIR6882
MIR6883	MIR6883
HSA-MIR-6883	MIR6883
MIR6884	MIR6884
HSA-MIR-6884	MIR6884
MIR6885	MIR6885
HSA-MIR-6885	MIR6885
MIR6886	MIR6886
HSA-MIR-6886	MIR6886
MIR6887	MIR6887
HSA-MIR-6887	MIR6887
MIR6888	MIR6888
HSA-MIR-6888	MIR6888
MIR6889	MIR6889
HSA-MIR-6889	MIR6889
MIR6890	MIR6890
HSA-MIR-6890	MIR6890
MIR6891	MIR6891
HSA-MIR-6891	MIR6891
MIR6892	MIR6892
HSA-MIR-6892	MIR6892
MIR6893	MIR6893
HSA-MIR-6893	MIR6893
MIR6894	MIR6894
HSA-MIR-6894	MIR6894
MIR6895	MIR6895
HSA-MIR-6895	MIR6895
MIR7106	MIR7106
HSA-MIR-7106	MIR7106
MIR7107	MIR7107
HSA-MIR-7107	MIR7107
MIR7108	MIR7108
HSA-MIR-7108	MIR7108
MIR7109	MIR7109
HSA-MIR-7109	MIR7109
MIR7110	MIR7110
HSA-MIR-7110	MIR7110
MIR7111	MIR7111
HSA-MIR-7111	MIR7111
MIR7112	MIR7112
MIR7112-2	MIR7112
MIR7112-1	MIR7112
HSA-MIR-7112-2	MIR7112
HSA-MIR-7112-1	MIR7112
MIR7113	MIR7113
HSA-MIR-7113	MIR7113
MIR7114	MIR7114
HSA-MIR-7114	MIR7114
MIR7150	MIR7150
HSA-MIR-7150	MIR7150
MIR7151	MIR7151
HSA-MIR-7151	MIR7151
MIR7152	MIR7152
HSA-MIR-7152	MIR7152
MIR7153	MIR7153
HSA-MIR-7153	MIR7153
MIR7154	MIR7154
HSA-MIR-7154	MIR7154
MIR7155	MIR7155
HSA-MIR-7155	MIR7155
MIR7156	MIR7156
HSA-MIR-7156	MIR7156
MIR7157	MIR7157
HSA-MIR-7157	MIR7157
MIR7158	MIR7158
HSA-MIR-7158	MIR7158
MIR7159	MIR7159
HSA-MIR-7159	MIR7159
MIR7160	MIR7160
HSA-MIR-7160	MIR7160
MIR7161	MIR7161
HSA-MIR-7161	MIR7161
MIR7162	MIR7162
HSA-MIR-7162	MIR7162
MIR7515	MIR7515
HSA-MIR-7515	MIR7515
MIR7515HG	MIR7515HG
MIR7702	MIR7702
HSA-MIR-7702	MIR7702
MIR7703	MIR7703
HSA-MIR-7703	MIR7703
MIR7704	MIR7704
HSA-MIR-7704	MIR7704
MIR7705	MIR7705
HSA-MIR-7705	MIR7705
MIR7706	MIR7706
HSA-MIR-7706	MIR7706
MIR7843	MIR7843
HSA-MIR-7843	MIR7843
MIR7844	MIR7844
HSA-MIR-7844	MIR7844
MIR7845	MIR7845
HSA-MIR-7845	MIR7845
MIR7846	MIR7846
HSA-MIR-7846	MIR7846
MIR7847	MIR7847
HSA-MIR-7847	MIR7847
MIR7848	MIR7848
HSA-MIR-7848	MIR7848
MIR7849	MIR7849
HSA-MIR-7849	MIR7849
MIR7850	MIR7850
HSA-MIR-7850	MIR7850
MIR7851	MIR7851
HSA-MIR-7851	MIR7851
MIR7852	MIR7852
HSA-MIR-7852	MIR7852
MIR7853	MIR7853
HSA-MIR-7853	MIR7853
MIR7854	MIR7854
HSA-MIR-7854	MIR7854
MIR7855	MIR7855
HSA-MIR-7855	MIR7855
MIR7856	MIR7856
HSA-MIR-7856	MIR7856
MIR7973-1	MIR7973-1
HSA-MIR-7973-1	MIR7973-1
MIR7973-2	MIR7973-2
HSA-MIR-7973-2	MIR7973-2
MIR7974	MIR7974
HSA-MIR-7974	MIR7974
MIR7975	MIR7975
HSA-MIR-7975	MIR7975
MIR7976	MIR7976
HSA-MIR-7976	MIR7976
MIR7977	MIR7977
HSA-MIR-7977	MIR7977
MIR7978	MIR7978
HSA-MIR-7978	MIR7978
MIR8052	MIR8052
HSA-MIR-8052	MIR8052
MIR8053	MIR8053
HSA-MIR-8053	MIR8053
MIR8054	MIR8054
HSA-MIR-8054	MIR8054
MIR8055	MIR8055
HSA-MIR-8055	MIR8055
MIR8056	MIR8056
HSA-MIR-8056	MIR8056
MIR8057	MIR8057
HSA-MIR-8057	MIR8057
MIR8058	MIR8058
HSA-MIR-8058	MIR8058
MIR8059	MIR8059
HSA-MIR-8059	MIR8059
MIR8060	MIR8060
HSA-MIR-8060	MIR8060
MIR8061	MIR8061
HSA-MIR-8061	MIR8061
MIR8062	MIR8062
HSA-MIR-8062	MIR8062
MIR8063	MIR8063
HSA-MIR-8063	MIR8063
MIR8064	MIR8064
HSA-MIR-8064	MIR8064
MIR8065	MIR8065
HSA-MIR-8065	MIR8065
MIR8066	MIR8066
HSA-MIR-8066	MIR8066
MIR8067	MIR8067
HSA-MIR-8067	MIR8067
MIR8068	MIR8068
HSA-MIR-8068	MIR8068
MIR8069-1	MIR8069-1
MIR8069	MIR8069-1
HSA-MIR-8069	MIR8069-1
MIR8069-2	MIR8069-2
MIR8070	MIR8070
HSA-MIR-8070	MIR8070
MIR8071-1	MIR8071-1
HSA-MIR-8071-1	MIR8071-1
MIR8071-2	MIR8071-2
HSA-MIR-8071-2	MIR8071-2
MIR8072	MIR8072
HSA-MIR-8072	MIR8072
MIR8073	MIR8073
HSA-MIR-8073	MIR8073
MIR8074	MIR8074
HSA-MIR-8074	MIR8074
MIR8075	MIR8075
HSA-MIR-8075	MIR8075
MIR8076	MIR8076
HSA-MIR-8076	MIR8076
MIR8077	MIR8077
HSA-MIR-8077	MIR8077
MIR8078	MIR8078
HSA-MIR-8078	MIR8078
MIR8079	MIR8079
HSA-MIR-8079	MIR8079
MIR8080	MIR8080
HSA-MIR-8080	MIR8080
MIR8081	MIR8081
HSA-MIR-8081	MIR8081
MIR8082	MIR8082
HSA-MIR-8082	MIR8082
MIR8083	MIR8083
HSA-MIR-8083	MIR8083
MIR8084	MIR8084
HSA-MIR-8084	MIR8084
MIR8085	MIR8085
HSA-MIR-8085	MIR8085
MIR8086	MIR8086
HSA-MIR-8086	MIR8086
MIR8087	MIR8087
HSA-MIR-8087	MIR8087
MIR8088	MIR8088
HSA-MIR-8088	MIR8088
MIR8089	MIR8089
HSA-MIR-8089	MIR8089
MIR8485	MIR8485
MIR9500	MIR9500
MIR9718	MIR9718
HSA-MIR-9718	MIR9718
MIR9851	MIR9851
HSA-MIR-9851	MIR9851
MIR9898	MIR9898
HSA-MIR-9898	MIR9898
MIR9899	MIR9899
HSA-MIR-9899	MIR9899
MIR9900	MIR9900
HSA-MIR-9900	MIR9900
MIR9901	MIR9901
HSA-MIR-9901	MIR9901
MIR9902-1	MIR9902-1
HSA-MIR-9902-1	MIR9902-1
MIR9902-2	MIR9902-2
HSA-MIR-9902-2	MIR9902-2
MIR9903	MIR9903
HSA-MIR-9903	MIR9903
MIR9983	MIR9983
HSA-MIR-9983	MIR9983
MIR9985	MIR9985
HSA-MIR-9985	MIR9985
MIR9986	MIR9986
HSA-MIR-9986	MIR9986
MIR10226	MIR10226
HSA-MIR-10226	MIR10226
MIR10392	MIR10392
HSA-MIR-10392	MIR10392
MIR10393	MIR10393
HSA-MIR-10393	MIR10393
MIR10394	MIR10394
HSA-MIR-10394	MIR10394
MIR10396A	MIR10396A
HSA-MIR-10396A	MIR10396A
MIR10396B	MIR10396B
HSA-MIR-10396B	MIR10396B
MIR10397	MIR10397
HSA-MIR-10397	MIR10397
MIR10398	MIR10398
HSA-MIR-10398	MIR10398
MIR10399	MIR10399
HSA-MIR-10399	MIR10399
MIR10400	MIR10400
HSA-MIR-10400	MIR10400
MIR10522	MIR10522
HSA-MIR-10522	MIR10522
MIR10523	MIR10523
HSA-MIR-10523	MIR10523
MIR10524	MIR10524
HSA-MIR-10524	MIR10524
MIR10525	MIR10525
HSA-MIR-10525	MIR10525
MIR10526	MIR10526
HSA-MIR-10526	MIR10526
MIR10527	MIR10527
HSA-MIR-10527	MIR10527
MIR11181	MIR11181
HSA-MIR-11181	MIR11181
MIR11399	MIR11399
HSA-MIR-11399	MIR11399
MIR11400	MIR11400
HSA-MIR-11400	MIR11400
MIR11401	MIR11401
HSA-MIR-11401	MIR11401
MIR12113	MIR12113
HSA-MIR-12113	MIR12113
MIR12114	MIR12114
HSA-MIR-12114	MIR12114
MIR12115	MIR12115
HSA-MIR-12115	MIR12115
MIR12116	MIR12116
HSA-MIR-12116	MIR12116
MIR12117	MIR12117
HSA-MIR-12117	MIR12117
MIR12118	MIR12118
HSA-MIR-12118	MIR12118
MIR12119	MIR12119
HSA-MIR-12119	MIR12119
MIR12120	MIR12120
HSA-MIR-12120	MIR12120
MIR12121	MIR12121
HSA-MIR-12121	MIR12121
MIR12122	MIR12122
HSA-MIR-12122	MIR12122
MIR12123	MIR12123
HSA-MIR-12123	MIR12123
MIR12124	MIR12124
HSA-MIR-12124	MIR12124
MIR12125	MIR12125
HSA-MIR-12125	MIR12125
MIR12126	MIR12126
HSA-MIR-12126	MIR12126
MIR12127	MIR12127
HSA-MIR-12127	MIR12127
MIR12128	MIR12128
HSA-MIR-12128	MIR12128
MIR12129	MIR12129
HSA-MIR-12129	MIR12129
MIR12130	MIR12130
HSA-MIR-12130	MIR12130
MIR12131	MIR12131
HSA-MIR-12131	MIR12131
MIR12132	MIR12132
HSA-MIR-12132	MIR12132
MIR12133	MIR12133
HSA-MIR-12133	MIR12133
MIR12135	MIR12135
HSA-MIR-12135	MIR12135
MIR12136	MIR12136
HSA-MIR-12136	MIR12136
MIRLET7A1	MIRLET7A1
MIRNLET7A1	MIRLET7A1
HSA-LET-7A-1	MIRLET7A1
MIRLET7A1HG	MIRLET7A1HG
MIRLET7A2	MIRLET7A2
MIRNLET7A2	MIRLET7A2
HSA-LET-7A-2	MIRLET7A2
MIRLET7A3	MIRLET7A3
MIRNLET7A3	MIRLET7A3
HSA-LET-7A-3	MIRLET7A3
